,0,1,2,3
0,71.79741331955599,-26.14839515242913,-42.6743436005021,15.922116308083062
1,10.223419801413662,-24.982612849407698,-10.107798654272854,-3.485461007438211
2,109.0781220325081,34.748733270555874,-32.84777364158833,23.263023537482784
3,-18.231860746196595,-14.411827906169725,-8.255458596168205,-10.18834804231205
4,-82.40296680934152,11.851489165855678,-22.786037126945477,7.817761943991744
5,181.02657312964934,26.73934475602416,-6.641908840353588,21.546648042126225
6,126.8145822464076,129.30119595249022,-34.35102993947406,-40.787962978878774
7,-0.868593563455657,29.622122803281847,-35.33898749568969,11.523968920525947
8,-57.72181746688685,45.300385173646156,-30.217547997068152,12.930686462655107
9,-45.08960111999036,59.67700166940652,-36.52105040327759,1.413725018042042
10,-238.6287604004211,-8.307778220602605,-20.836552055107944,27.30742765386329
11,19.49518737953523,28.884690472704023,-32.2170533974144,14.305662145971775
12,-123.68896599518874,-9.604579117904727,-23.416614119236392,37.47870568768111
13,24.63996979023486,30.92941999184152,4.0258213438497386,20.97869152840274
14,-271.9494094283449,-22.5075270835831,-20.312713280153815,27.892850003383025
15,13.275598957452765,40.17900594893037,-25.966052484664754,17.634728531540112
16,9.738641202747015,30.982964991395505,-20.678294306442105,45.668687579132076
17,21.389876937060443,-0.9353126744850141,-5.9542237661894655,3.0977428039215837
18,-63.182608803432856,7.659044020145121,15.981900596303984,33.07961519890188
19,-51.18923416123311,78.66543802028112,10.044012631196933,24.87151938280641
20,208.01025588222544,32.83156945339577,-8.446847760465356,11.045683940109932
21,-145.9055358496742,-39.14125731941958,8.239651314143181,-49.31778058616801
22,7.423922023246671,99.69557900173587,-71.78652562692062,-0.06789777308666345
23,164.2466251664212,33.23649452587714,40.25610562915503,0.20770807950639458
24,-174.08382411577315,20.475545125018108,30.327648307940223,-51.250353773678604
25,-113.97075872718453,44.438002625028396,2.2688031922176455,-35.340316318128586
26,-162.14114199125297,26.65624990249577,19.998011655325076,-31.21785433465451
27,219.99278690230395,33.91338268155626,-12.600639685947176,-6.832745129182692
28,-236.6754187349687,-2.919084897126009,32.26682089934454,18.323416543889486
29,-261.68866637201495,-74.4805639598837,22.44178566774061,-33.961128418595735
30,-16.591134662204137,-20.64724014010535,15.427672959513986,42.617800507128464
31,21.39502739169187,53.66070734891911,-21.91593343844857,10.569676470621333
32,59.99759753052585,22.93497699389946,-21.01135432924114,27.57305977505719
33,10.865994544719253,127.01934988995708,-27.846694631663567,-38.53284359088137
34,28.47631885572803,105.61573334455514,-59.99020551592454,-57.60096716352231
35,53.6761454738678,-32.24753767553962,42.123666508873505,-4.748274630029092
36,191.80309958256734,1.2048018297357856,-39.95900534344784,-33.315991068754485
37,81.28890347725007,-59.670236408372205,-14.65948272755379,13.22915889845503
38,151.30879273060688,-15.987090367502105,-22.72653931291944,-13.8726656658268
39,172.94726779774365,-88.4839230007816,12.571513291304747,12.581490029429265
40,171.29780893546834,-74.4310831159158,9.635714228789421,7.57736797783236
41,194.87587907928662,-52.74986507818325,13.08483015039002,-3.417421517605913
42,148.1339337476607,-43.20722973411045,3.817816195977855,-14.196709529176069
43,117.80419364113725,-59.71707069689614,30.248694105452905,-0.35728967294658176
44,95.25616663670056,1.7284915413989141,-6.522678256912478,-7.546417622933051
45,-56.23387754844306,38.74198917171449,69.55430989555782,-22.341813159390313
46,-112.57450237283442,64.90670837881719,39.8020963470388,24.698684973324667
47,-50.77576947081684,86.94436120251007,29.267396529085996,15.626003565595823
48,9.225580974371647,-57.250843668722275,-105.89776323985998,38.924514719854336
49,-11.362315390093489,-66.66126288707224,-5.934029336765972,-7.487075438110816
50,-125.7013739564636,59.69757638832998,30.89279306900292,-4.983650214219825
51,-88.56191020952144,-50.12375976695337,13.74178261753279,-0.6802148092185214
52,-115.51320863647464,-32.75691007698696,44.04425614714095,7.3825862345818845
53,249.17727634928838,114.0389362491061,-40.66565575994009,-14.218817922633
54,-22.031461489388207,109.42458323679331,-13.777940204233435,20.00654241458347
55,-270.9788055793762,76.53193743862705,-44.04372571506586,-30.325303394021496
56,18.767618046788108,116.26265931273169,33.44962262518035,-9.30910709734044
57,135.42732927059336,-41.98949551913265,-64.0301611075474,32.43724558260099
58,145.96785094039237,-50.0534441719898,-25.026655375486087,-58.70428657751846
59,336.17970511892264,-6.291459576132208,0.6251202326722485,44.060750832599616
60,285.5080584406694,-20.366819638787813,-23.04965986299681,8.450201536524908
61,363.72357422400154,-42.364793850469965,47.143811198995,37.58171558988997
62,193.42381174427527,-9.591981190028196,5.317578929278811,-5.294286546072046
63,227.71238356539908,38.49822250586235,-21.322873153055685,-42.18791220664023
64,-41.98039307750229,-37.820599033462514,4.576548378254918,27.015318193285815
65,27.45892028116058,-36.4126882847295,-21.177438379221506,42.15014188591088
66,68.84734670765604,-23.605653418842657,9.802981730766103,14.028572655568505
67,-55.92304212589649,-57.48938260810123,-16.628462391638724,-14.920521722326717
68,-187.49905212923989,0.12903784729439138,-10.44531653295888,60.951093588171695
69,130.16043856109945,60.77961815465536,-3.02561182276399,-17.87632559058627
70,133.79974091633196,3.9024256951075635,-26.25832403481644,-40.27371326271319
71,41.336928785451065,-4.021409485724691,-7.377756332934558,2.1070555676794145
72,-65.03283784902476,12.080864946016145,30.52838095715606,-19.35012474793363
73,-115.63056190858657,36.86623423364071,53.977576478108915,-1.797327944757079
74,11.337327515078163,10.766485799072749,21.5171660082606,-6.107856936200639
75,-135.57227007970792,49.89234121617811,54.7327056828601,1.6715045031576743
76,124.22197065647617,13.499763057217121,32.59819177238731,41.448214596231495
77,41.94396796897436,-25.32990423288567,-40.96111951284566,10.632799931202959
78,140.05692472424442,59.38325923883746,-57.11347113464564,-32.666529811497554
79,120.41157540789551,19.85440506201398,23.457486804011836,3.120180787320658
80,90.43689598372619,11.206998414480408,-38.64238271545505,-16.308685760420044
81,78.72002336813874,58.027108109772186,-10.454677895212056,-7.408598044199855
82,66.5353240965308,63.72568437886051,-21.20855523049054,-8.173242885199747
83,-9.03187366060005,74.98844072988834,-7.899091654951729,-14.870651777416143
84,57.093034738441204,101.88582176830279,23.58060476117825,5.922090016583283
85,-154.45649979223276,-42.87798370969229,51.12445246723771,-29.420095014148735
86,-179.10391483817298,-56.462014765216765,-53.71105289968138,29.706138875807657
87,-229.50256793554385,2.794380774690426,-88.92179319092358,43.56635020773024
88,44.050220689091084,-0.0807070323491379,-29.473986507587767,1.8338583946617604
89,214.8338067582521,19.44862249920984,-29.586787785675057,-50.617790069941925
90,153.804139587635,21.635068116024087,9.607143813858604,32.285678302547325
91,244.99883637613095,17.995492186172577,-31.702827395248317,-26.34942363276404
92,-10.910727469810697,73.18756086482088,-55.72425354519865,-72.96410609269799
93,-9.908114960406365,35.287637283734,-48.066821053851584,-28.297682550287416
94,-199.86906160237177,-13.999222765319347,8.951758262315938,17.4609845468072
95,-35.4635620172471,10.700810803194791,-29.570282404037833,9.021736009562193
96,64.7093629890954,-45.60067427715681,-21.01526566581657,18.91995458956296
97,43.25946840581903,-0.4965771351920196,-20.39155370139596,1.8157790945524006
98,21.3617633932626,-11.609883557169391,-13.900826373418955,16.81634837018446
99,38.99266833783819,-1.2140486878033367,2.9047084881295233,12.701011725911018
100,-73.96501138862617,-8.736837651526049,-25.192727627644214,16.657504364536443
101,-4.978271921596102,-27.00755086481202,-33.19738908550761,-0.6373229512700647
102,-97.07526413922793,-12.416949691302202,-11.310449697653283,17.84664563407535
103,57.78505109566031,-4.725477458506072,-7.0183378275337995,3.116083299217086
104,42.10113547789932,-4.002849526883219,-30.418212113957594,-8.11058525546883
105,-32.67588441485322,55.88503305668903,-28.326796094730945,25.554330494269575
106,-58.27233059928141,61.82156031518927,22.646103719516102,11.922989949018277
107,-181.52710120049207,2.804832173349599,4.016648969585671,43.044889856504625
108,-1.7566117945446489,4.02535785310278,-60.31136848818211,20.804930084317025
109,189.56608053319832,63.25487072923055,-78.10045268199481,-20.84084148316437
110,25.214932146075803,-39.859310294659466,-38.76020844702784,17.075669604428835
111,157.8271585446329,-47.996082750418545,19.800660088748764,-3.554662913277661
112,213.17864010324755,48.6304157979972,-13.355210894876345,-21.481401019692083
113,162.17936619177934,39.75804991935904,-37.499806462699055,-6.373490053187968
114,1.1682997928588366,64.33677591025369,-28.98000753750173,-11.591645142574196
115,151.74471002784767,19.696980075614906,-66.12194279414932,-49.34888610916738
116,68.46793470923606,95.54632026129343,-4.980839873589364,10.589992897565761
117,-173.0855345711439,43.37525419183771,2.6800565075954044,-1.4385659617706033
118,197.01797673896286,-32.82300335820136,-12.41004121168695,-28.892908460960037
119,68.60366408148971,11.44513004725825,28.289779529276043,-28.482686289190962
120,45.45543492688603,64.3400743269685,51.57480148326762,-42.22404356289064
121,95.60558347349729,2.559948292010456,-7.542561064795643,7.869814714623505
122,245.30051320876,19.57931092948479,-19.058808159113696,21.9630408409378
123,-18.070057126205825,74.86330712534597,30.955401230124544,-5.011819646829605
124,-35.275402825005195,100.91021112036,39.17087591759607,36.135133583109635
125,19.711098024552946,0.09846464207759853,-7.552872664717744,8.302970637786254
126,-246.117419851255,-37.27099116024478,37.33853716019315,-34.19624491682183
127,-215.26571687635916,-27.938905812121575,40.70594405923965,-31.87846972199973
128,-256.1367242172023,-49.28402375504652,42.240607784912825,-37.81377042525237
129,-324.79296229750395,-28.742576214902012,-10.407549815883055,-21.687964318251208
130,-165.22235551283458,36.103030440640985,-13.321008548468676,7.433552203988725
131,-278.9655236471041,-28.796111103293807,24.411541033045836,-29.148362082512193
132,-177.23054603335905,6.583554721565923,-13.600802390225681,16.212056652172137
133,-180.6815819778143,35.67369542982127,14.8466303253096,-22.987445506376062
134,-154.75088930454197,50.89068231635454,16.420218517773442,5.514857135977952
135,-171.88402862902885,-15.948711015386337,-7.5196203206605885,0.4122299171894541
136,-181.5182260985787,-16.642235931730358,-27.463281655352386,1.1621119760847176
137,-118.49736338782941,-1.5233099685553722,-30.926688046468847,-6.327297973727088
138,-242.14855165368965,-18.858697950002828,22.159215892502537,-0.802397824925059
139,-222.9151953073359,-23.376198168165065,-8.464686318969381,10.393532150683448
140,-226.8919833020679,-16.42070192120516,-35.941506098470185,17.621607143004887
141,-216.0188334817324,-40.68534331568583,-38.76009119250224,24.77503933661323
142,177.69395304414616,-48.19710310788341,4.025439122356989,20.931409729184665
143,-79.63981537017146,-44.445692950326276,-7.181917665066328,-6.661324843632405
